entity,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
CALDAS,2014,0,0,0,0,0,0,1,0,2,0,1,0,1,2,3,0,2,1,1,0,1,2,1,0,2,0,0,0,0,1,0,0,1,0,2,1,1,0,2,1,0,1,0,0,0,1,2,0,1,1,1,0,0
CALDAS,2014,3,4,5,7,7,3,5,2,8,4,5,5,10,6,7,4,5,4,6,7,4,6,8,4,5,7,3,3,4,4,3,5,6,4,6,11,6,6,3,5,5,2,10,5,6,3,3,2,7,3,3,4,2
CALDAS,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAQUETA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAQUETA,2014,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,2,2,2,0,0
CAQUETA,2014,3,3,6,7,1,4,2,2,2,6,2,3,3,1,5,0,6,2,5,0,5,3,3,7,2,4,3,1,2,3,1,3,2,4,4,1,0,2,2,7,0,4,2,0,7,2,1,3,3,1,4,2,1
CAQUETA,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAUCA,2014,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAUCA,2014,1,1,1,0,0,0,1,2,0,0,3,1,1,1,0,1,1,2,0,2,1,1,0,0,1,1,0,0,0,1,1,3,2,2,1,2,0,0,0,2,0,1,1,1,2,0,2,1,1,1,1,0,2
CAUCA,2014,3,1,5,3,4,5,5,4,3,4,7,4,5,5,10,3,5,7,5,2,6,4,2,8,2,5,2,3,6,1,0,5,8,3,5,4,2,4,8,5,8,2,3,1,2,3,2,2,1,6,3,5,0
CESAR,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CESAR,2014,0,3,1,1,0,1,0,2,0,0,1,0,1,0,0,0,1,0,1,0,2,2,1,3,1,1,1,1,1,0,3,3,1,3,0,2,0,0,2,1,1,0,0,1,1,0,1,1,0,1,0,2,0
CESAR,2014,3,4,4,6,5,5,4,4,3,0,5,2,2,6,2,6,5,2,6,14,5,4,3,4,4,2,0,2,4,4,4,1,8,2,7,6,2,2,4,9,5,5,6,6,6,1,1,4,3,5,1,2,0
CESAR,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CORDOBA,2014,0,0,2,3,2,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,2,2,0,2,0,0,1,0,1,0,1,1,1,2,4,0,0,1,0,1,1,0,3,0,1,0,0,2,0,0
CORDOBA,2014,2,3,7,8,6,4,6,4,2,6,5,7,3,2,4,1,3,5,5,7,5,8,2,5,2,5,1,3,5,8,3,3,2,4,2,4,5,4,4,5,5,8,8,2,3,2,6,3,4,0,1,1,3
CORDOBA,2014,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNDINAMARCA,2014,0,2,0,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0
CUNDINAMARCA,2014,0,1,3,2,5,0,1,0,1,0,0,2,0,3,0,0,4,3,0,2,1,2,2,2,2,0,2,1,2,2,2,1,2,1,3,0,1,1,1,2,2,2,0,0,2,1,2,0,0,2,0,1,3
CUNDINAMARCA,2014,4,8,10,6,10,1,5,5,4,4,10,5,5,7,3,2,7,4,4,7,3,4,9,3,4,1,5,7,4,4,2,2,5,5,8,9,5,7,6,3,9,6,5,12,7,2,4,3,7,4,10,1,1
CUNDINAMARCA,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
CHOCO,2014,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHOCO,2014,1,1,2,1,1,0,0,0,1,1,2,2,1,2,0,0,0,3,4,0,2,0,0,0,0,1,0,0,1,1,1,1,0,1,0,3,1,1,0,0,0,1,0,3,1,2,1,1,1,1,0,1,1
CHOCO,2014,3,2,4,10,4,6,6,4,3,5,7,5,3,8,3,6,4,4,2,3,0,4,5,4,2,4,2,6,6,10,8,3,4,6,2,3,4,2,3,4,4,5,3,4,4,0,4,1,1,0,5,5,1
CHOCO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
HUILA,2014,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0
HUILA,2014,1,0,2,1,1,0,1,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,2,0
HUILA,2014,5,6,4,4,3,5,7,6,10,2,5,7,5,8,2,3,9,2,7,4,2,5,6,4,4,4,3,4,7,6,8,8,14,3,5,5,3,4,2,8,5,3,4,5,6,8,2,3,1,2,6,6,4
HUILA,2014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LA GUAJIRA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA GUAJIRA,2014,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LA GUAJIRA,2014,4,6,2,8,4,1,8,4,6,5,4,3,4,7,5,3,3,3,7,7,4,10,2,4,5,5,5,3,4,2,5,4,2,3,5,0,4,6,5,4,4,5,4,0,1,5,8,5,6,4,4,2,0
LA GUAJIRA,2014,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAGDALENA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MAGDALENA,2014,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,2,1,2,3,2,1,0,0,1,3,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
MAGDALENA,2014,1,5,2,2,4,6,6,4,6,5,4,4,2,5,15,7,3,8,4,4,3,5,6,6,7,3,5,5,4,7,5,2,5,3,6,2,3,2,2,2,2,3,2,6,4,1,3,6,1,4,7,2,0
MAGDALENA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
META,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
META,2014,0,1,1,0,2,0,0,3,1,1,1,1,2,1,0,1,0,0,0,1,2,2,2,0,0,0,1,2,0,2,0,0,0,0,0,0,1,1,0,0,2,2,2,1,1,0,2,1,2,1,1,3,1
META,2014,1,8,5,8,8,6,7,5,9,20,7,6,9,6,8,9,2,9,9,9,4,8,6,5,5,7,3,4,9,7,6,9,2,6,9,10,10,4,5,7,9,9,7,11,7,6,2,7,4,5,7,5,5
META,2014,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NARIÑO,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NARIÑO,2014,0,0,1,0,0,1,1,0,1,1,2,1,0,1,1,0,0,0,2,2,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,2,1,1,1,3,1,0,0,2,0,1,2,0,0,0,0,0,0
NARIÑO,2014,0,0,2,2,3,3,3,3,1,3,3,6,3,1,7,2,3,1,2,1,0,1,2,3,0,2,3,2,1,2,3,2,0,1,3,0,1,2,1,1,3,0,0,4,1,2,1,4,3,2,3,1,0
NARIÑO,2014,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NORTE SANTANDER,2014,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NORTE SANTANDER,2014,2,2,0,3,0,0,3,2,3,1,0,4,0,2,1,2,1,1,2,1,1,2,1,0,0,2,1,3,0,1,1,0,0,1,0,0,2,2,0,3,0,2,3,0,1,0,3,1,1,0,0,2,1
NORTE SANTANDER,2014,4,8,7,7,8,5,2,6,9,8,6,6,8,9,6,3,6,11,10,7,7,7,7,7,9,6,5,5,8,6,9,3,9,9,12,6,9,10,5,4,7,8,9,9,2,6,3,8,9,5,3,6,7
NORTE SANTANDER,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1
QUINDIO,2014,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
QUINDIO,2014,2,2,1,0,4,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,2,1,3,1,0,2,1,3,0,0,0,1,3,0,1,2,1,1,1,2,0,0,1,0,0,0,1,1,0,0,1,1
QUINDIO,2014,2,4,8,3,4,4,6,3,4,3,2,4,3,3,2,4,3,1,7,6,1,10,1,6,3,1,4,8,4,3,2,6,4,6,4,4,3,6,4,9,3,3,3,1,3,5,3,5,5,1,3,1,5
QUINDIO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RISARALDA,2014,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0
RISARALDA,2014,0,0,3,3,3,2,1,2,1,1,2,2,0,2,1,1,1,1,2,1,1,1,1,6,1,1,0,3,3,2,2,2,2,0,0,1,2,0,1,1,0,2,1,0,0,1,2,0,1,0,3,0,0
RISARALDA,2014,12,8,7,9,13,14,7,6,11,11,8,7,7,4,7,4,12,8,2,10,7,7,6,12,10,11,3,8,6,1,6,5,6,8,6,9,9,11,6,4,6,2,3,5,8,5,7,7,10,8,5,6,10
RISARALDA,2014,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
SANTANDER,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0
SANTANDER,2014,1,1,3,3,1,2,0,0,2,2,0,3,2,2,1,1,1,1,2,3,1,2,4,0,0,1,1,1,1,1,4,1,2,0,5,2,2,1,4,1,1,0,4,2,1,1,1,2,2,1,3,1,2
SANTANDER,2014,2,5,5,10,7,15,8,14,13,12,6,7,5,16,8,6,13,6,10,14,7,10,11,4,6,7,5,11,7,7,9,10,16,9,7,8,8,8,13,7,16,3,11,7,9,11,6,9,6,5,5,9,6
SANTANDER,2014,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0
SUCRE,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SUCRE,2014,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SUCRE,2014,0,1,2,2,0,1,2,0,0,1,1,0,0,0,0,1,2,1,2,0,0,3,1,0,2,0,1,0,0,1,1,1,2,0,1,1,1,1,2,1,3,2,2,1,1,2,1,2,4,1,1,1,2
SUCRE,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLIMA,2014,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TOLIMA,2014,1,0,5,1,0,2,2,2,1,3,0,0,3,3,1,0,4,1,1,1,2,2,0,1,1,1,1,2,2,2,2,0,2,1,2,3,2,2,1,1,2,0,3,3,3,1,2,3,1,3,2,0,0
TOLIMA,2014,3,6,8,7,6,7,4,7,6,7,10,11,4,6,6,6,7,7,1,5,7,10,2,4,6,5,5,6,11,7,5,6,7,6,5,7,7,4,4,8,7,3,2,8,5,4,5,6,7,5,7,5,3
TOLIMA,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VALLE DEL CAUCA,2014,2,0,1,1,2,3,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,3,0,1,1,1,2,2,2,2,0,3,1,0,1,1,2,1,1,2,0,0,1,0,1,1,1,0,1,1,0
VALLE DEL CAUCA,2014,4,2,5,5,6,8,1,6,8,5,3,4,4,4,6,3,6,8,2,3,9,4,4,4,2,2,3,3,7,5,3,3,4,3,8,10,7,4,3,4,5,6,8,3,6,3,1,8,8,3,7,3,2
VALLE DEL CAUCA,2014,23,36,33,27,38,34,26,30,22,37,27,31,29,30,29,25,31,36,43,40,44,30,24,31,34,24,29,31,21,45,41,28,27,20,24,20,25,36,21,24,24,19,31,25,25,35,18,26,24,27,22,16,21
VALLE DEL CAUCA,2014,3,1,4,1,1,2,1,1,1,3,2,0,4,4,4,1,1,2,0,7,2,1,2,0,0,0,2,2,2,1,0,1,1,3,3,1,0,3,1,2,1,1,1,3,2,1,0,2,2,1,1,0,0
ARAUCA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAUCA,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAUCA,2014,3,1,1,0,2,1,0,4,3,5,3,0,2,1,0,0,2,1,0,1,2,0,1,2,4,2,3,3,3,3,2,1,0,3,1,2,3,1,2,0,1,2,1,0,1,3,3,3,2,1,0,0,1
ARAUCA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASANARE,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CASANARE,2014,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1
CASANARE,2014,1,0,4,1,2,2,1,2,1,3,1,3,2,5,1,2,2,1,5,1,2,3,2,2,4,0,2,2,2,4,0,0,1,2,2,0,2,2,2,1,1,0,2,1,0,2,2,2,2,2,3,3,0
CASANARE,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTUMAYO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUTUMAYO,2014,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PUTUMAYO,2014,0,2,1,5,1,2,1,3,1,5,2,5,2,1,1,2,1,1,0,1,0,2,0,4,1,2,1,2,3,3,0,1,3,2,0,1,4,2,0,2,3,0,3,3,0,0,1,0,1,0,1,1,0
PUTUMAYO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SAN ANDRES,2014,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
SAN ANDRES,2014,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMAZONAS,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMAZONAS,2014,0,0,1,0,1,0,1,2,0,0,1,0,2,3,1,0,2,0,1,0,2,1,0,0,2,0,2,1,3,0,1,1,1,1,1,2,2,0,1,2,1,0,0,0,1,0,0,1,1,0,3,1,0
GUAINIA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GUAINIA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAINIA,2014,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
GUAVIARE,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAVIARE,2014,0,1,0,1,1,1,2,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,1,2,1,0,1,0,1
VAUPES,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUPES,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUPES,2014,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,2
VICHADA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VICHADA,2014,1,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
EXTERIOR,2013,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,
ANTIOQUIA,2013,4,2,0,4,1,3,4,0,0,3,2,1,0,3,4,3,3,1,3,2,2,4,0,3,0,1,1,0,1,1,1,1,5,0,5,1,2,2,3,1,1,2,2,1,2,2,4,0,3,0,0,1,
ANTIOQUIA,2013,6,9,9,7,7,7,17,15,7,9,12,9,3,9,6,9,6,6,9,5,14,3,10,3,13,7,5,15,6,8,7,9,12,8,11,10,13,8,13,9,9,9,7,6,7,8,6,3,4,3,4,10,
ANTIOQUIA,2013,19,30,33,46,39,50,43,34,47,35,42,23,21,43,49,45,45,27,33,30,45,51,34,35,47,29,57,38,41,39,39,31,38,49,35,39,47,35,52,39,42,39,39,35,30,27,29,31,31,28,7,25,
ANTIOQUIA,2013,0,0,3,3,1,2,0,2,2,3,3,1,1,2,2,2,3,0,0,1,2,1,1,0,1,0,1,6,0,1,1,1,3,4,0,1,2,1,0,1,1,2,0,2,0,0,2,0,1,2,2,1,
ATLANTICO,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ATLANTICO,2013,3,4,3,3,2,1,1,1,3,3,2,5,1,4,1,1,2,1,1,2,3,1,3,1,0,2,3,7,4,1,3,2,1,4,1,2,4,1,2,1,1,1,2,0,0,1,1,3,3,0,0,1,
ATLANTICO,2013,17,11,30,18,15,18,13,22,17,25,26,15,17,20,18,23,20,18,17,13,17,14,13,11,14,16,21,23,17,17,12,15,16,21,15,11,13,10,13,10,11,7,11,8,8,7,12,7,11,9,3,5,
ATLANTICO,2013,1,3,2,0,0,2,1,1,0,0,1,1,0,0,0,1,2,1,1,1,3,1,0,1,0,0,0,1,1,0,0,1,0,2,0,2,0,1,1,0,1,0,1,0,1,1,0,0,2,1,0,0,
BOGOTA DC,2013,1,0,1,3,3,1,2,3,2,1,4,4,4,2,4,3,3,5,5,4,3,1,3,2,3,4,3,2,0,3,1,2,1,3,2,3,1,2,0,2,2,4,5,4,3,2,2,0,4,3,1,3,
BOGOTA DC,2013,1,4,3,7,3,6,5,4,9,5,4,4,5,6,4,5,4,6,2,3,3,5,7,4,3,5,7,3,6,6,3,1,5,7,7,3,4,5,7,6,4,5,4,7,3,3,4,1,2,0,4,1,
BOGOTA DC,2013,8,11,14,16,15,13,11,9,22,18,10,17,10,18,19,9,10,11,16,16,16,15,12,10,18,10,10,13,5,5,13,10,15,8,13,15,13,15,10,12,13,9,11,10,12,10,8,9,10,4,2,7,
BOGOTA DC,2013,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,3,0,2,0,
BOLIVAR,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,
BOLIVAR,2013,2,0,1,0,1,1,3,1,2,1,1,0,2,0,2,0,0,1,1,0,1,0,3,1,1,0,0,3,3,1,0,0,0,0,0,1,1,2,1,0,0,1,0,1,1,0,0,0,2,0,0,0,
BOLIVAR,2013,6,6,7,5,5,6,3,7,9,10,4,11,2,8,8,6,4,7,5,6,7,9,5,3,5,7,7,4,4,13,8,6,6,9,4,5,8,5,5,3,4,5,6,6,6,4,5,3,4,5,6,3,
BOLIVAR,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
BOYACA,2013,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
BOYACA,2013,2,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,1,0,0,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,
