indicator,sub_indicator,date,chapter,group,sub_group,diagnosis,cod,department,com,municipality,event_type,rips_num_attentions,rips_num_person
DM,DIABETES MELLITUS,11/2/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",25,CUNDINAMARCA,25754,SOACHA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/2/2017,"C15 - EMBARAZO, PARTO Y PUERPERIO","O00-O99 EMBARAZO, PARTO Y PUERPERIO",O20-O29 OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO,"O240 - DIABETES MELLITUS PREEXISTENTE INSULINODEPENDIENTE, EN EL EMBARAZO",5,ANTIOQUIA,5088,BELLO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/3/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E102 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES RENALES,76,VALLE DEL CAUCA,76147,CARTAGO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/3/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E107 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MULTIPLES,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/3/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/3/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,52,NARIÑO,52051,ARBOLEDA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/3/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E115 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,47,MAGDALENA,47245,EL BANCO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/3/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E119 - DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/3/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E148 - DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES NO ESPECIFICADAS",11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/4/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E105 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,5,ANTIOQUIA,5001,MEDELLIN,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/4/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,18,CAQUETA,18029,ALBANIA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/4/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,23,CORDOBA,23580,PUERTO LIBERTADOR,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/4/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E119 - DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,23,CORDOBA,23678,SAN CARLOS,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/5/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/5/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,25,CUNDINAMARCA,25290,FUSAGASUGA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/6/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E101 - DIABETES MELLITUS INSULINODEPENDIENTE CON CETOACIDOSIS,5,ANTIOQUIA,5001,MEDELLIN,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/6/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/6/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,25,CUNDINAMARCA,25518,PAIME,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/6/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E116 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,63,QUINDIO,63001,ARMENIA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/6/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E119 - DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,73,TOLIMA,73001,IBAGUE,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/7/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,41,HUILA,41001,NEIVA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/7/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,68,SANTANDER,68081,BARRANCABERMEJA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/7/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E119 - DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,2,2
DM,DIABETES MELLITUS,11/7/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",66,RISARALDA,66001,PEREIRA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/7/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",76,VALLE DEL CAUCA,76616,RIOFRIO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/8/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E105 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,50,META,50001,VILLAVICENCIO,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/8/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E105 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,68,SANTANDER,68001,BUCARAMANGA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/8/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,76,VALLE DEL CAUCA,76001,CALI,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/8/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E118 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/8/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E119 - DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/8/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E136 - OTRAS DIABETES MELLITUS ESPECIFICADAS CON OTRAS COMPLICACIONES ESPECIFICADAS,8,ATLANTICO,8001,BARRANQUILLA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/8/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",76,VALLE DEL CAUCA,76001,CALI,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/9/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E102 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES RENALES,25,CUNDINAMARCA,25754,SOACHA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/9/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E105 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,18,CAQUETA,18001,FLORENCIA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/9/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E105 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,76,VALLE DEL CAUCA,76001,CALI,4 - HOSPITALIZACIONES,2,2
DM,DIABETES MELLITUS,11/9/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E106 - DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,52,NARIÑO,52399,LA UNION,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/9/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,52,NARIÑO,52399,LA UNION,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/9/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E115 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,52,NARIÑO,52835,SAN ANDRES DE TUMACO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/9/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E115 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,76,VALLE DEL CAUCA,76001,CALI,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/9/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E146 - DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS",17,CALDAS,17001,MANIZALES,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/9/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/10/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E102 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES RENALES,76,VALLE DEL CAUCA,76869,VIJES,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/10/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E106 - DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/10/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,25,CUNDINAMARCA,25001,AGUA DE DIOS,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/10/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E116 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,63,QUINDIO,63001,ARMENIA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/10/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E148 - DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES NO ESPECIFICADAS",8,ATLANTICO,8001,BARRANQUILLA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/10/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",76,VALLE DEL CAUCA,76001,CALI,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/10/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/11/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,3,3
DM,DIABETES MELLITUS,11/11/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,41,HUILA,41001,NEIVA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/11/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,41,HUILA,41006,ACEVEDO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/11/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E111 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS,76,VALLE DEL CAUCA,76001,CALI,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/11/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E119 - DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/12/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E101 - DIABETES MELLITUS INSULINODEPENDIENTE CON CETOACIDOSIS,68,SANTANDER,68001,BUCARAMANGA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/12/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,70,SUCRE,70001,SINCELEJO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/12/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E112 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/12/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E119 - DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,68,SANTANDER,68081,BARRANCABERMEJA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/13/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E146 - DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS",25,CUNDINAMARCA,25001,AGUA DE DIOS,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/13/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",76,VALLE DEL CAUCA,76001,CALI,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/14/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E106 - DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,18,CAQUETA,18001,FLORENCIA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/14/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E107 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MULTIPLES,63,QUINDIO,63212,CORDOBA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,11/14/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,5,ANTIOQUIA,5001,MEDELLIN,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/14/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,41,HUILA,41530,PALESTINA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,11/14/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,41,HUILA,41001,NEIVA,4 - HOSPITALIZACIONES,1,1
